58,60,62,58,60,55,58,60,62,58,60,55,58,60,62,0,0
60,62,58,60,55,58,60,62,58,60,55,58,60,62,55,0,0
58,60,62,58,60,55,58,60,62,58,60,55,58,60,62,79,0
58,60,62,58,60,55,58,60,62,58,60,55,58,60,62,79,0

58,60,62,58,60,55,58,60,62,58,60,55,58,60,62,79,0
58,60,62,58,60,55,58,60,62,58,60,55,58,60,62,79,0
58,60,62,58,60,55,58,60,62,58,60,55,58,60,62,79,0
58,60,62,58,60,55,58,60,62,58,60,55,58,60,62,79,0



